filename,class
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1469).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (624).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1373).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1359).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (202).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (352).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (800).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1379).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1221).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (588).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (302).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (38).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1191).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1332).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1140).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (608).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (200).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (612).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (605).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (684).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (922).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (472).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (844).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (890).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (934).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1288).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (983).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (405).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1049).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1121).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (439).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (437).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1197).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (519).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (921).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (297).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (488).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (531).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (255).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (982).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1350).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (443).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (948).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (874).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (155).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1111).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (651).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1468).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (237).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (917).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1124).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1310).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (506).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1451).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1369).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1252).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (206).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (732).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (628).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (328).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1338).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (865).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (640).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1068).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (101).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (660).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (193).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1139).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (282).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (686).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1145).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (665).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (919).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1163).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (342).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (419).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1190).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (102).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1095).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1161).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (150).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1222).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1110).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (871).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (417).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (424).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (746).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (560).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (461).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (442).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (570).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (876).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1084).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1324).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (683).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (781).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (60).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1279).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (1473).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (782).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (877).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (143).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (124).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (611).jpeg,Baked Potato
/content/food-image-classification-dataset/Food Classification dataset/Baked Potato/Baked Potato-Train (132).jpeg,Baked Potato
